Date,TweetURL,User,Source,Location,Text,Translated Text
2021-06-05 03:40:21+00:00,https://twitter.com/syfqsmsdn/status/1401021044308078593,syfqsmsdn,Twitter for Android,,Harap lepas cucukymyaz nanti line celcom dekat klang ni tiada gangguan lah ya.,"I hope after cucukymyaz, the celcom line near klang will not be disturbed."
2021-05-31 07:11:30+00:00,https://twitter.com/HarrezHussin/status/1399262243745714176,HarrezHussin,Twitter for Android,"Kota Kinabalu, Sabah",@Celcom @Celcom mau tengok pun susah... Buffer teruk... Lepas tu.. no internet connection.. bila DM.. di suruh cabut masuk sim card.. reboot HP.. clear cache.. tp tetap juga tiada line..,@Celcom @Celcom it's hard to watch... Buffer is bad... After that.. no internet connection.. when DM.. told to pull out sim card.. reboot HP.. clear cache.. but still no line ..
2021-05-28 14:57:35+00:00,https://twitter.com/atuywhibley/status/1398292374506283014,atuywhibley,Twitter for iPhone,"Kudat, Sabah.",Beli simkad digi baru sebab @Celcom kan anjing tiada line internet. Pastu lupa beli topup. Lupa ba pulak pakai prepaid. Sama jgk nda dpt main game. Esok la beli kredit hahahahaha,Buy a new digi sim card because @Celcom doesn't have an internet line. Don't forget to buy topup. Forgot to use prepaid. It's the same as not being able to play games. Buy credit tomorrow hahahahaha
2021-05-28 13:31:21+00:00,https://twitter.com/cemihaikal/status/1398270671428493316,cemihaikal,Twitter for iPhone,Malaysia,"@Celcom habisla pkp pulak kan nk mereput pun line celcom mcm pundek... takperlu pesan untuk restart device, keluarkan simcard, buka tutup flight mode. Takperlu, buat la seribu kali pun tkjadi apa. Jadi amar , sera , amer , suraya ka sapa ka jangan suruh buat benda yg tiada effect","@Celcom has ended the pkp, right? Even the celcom line is short... there is no need to order to restart the device, remove the simcard, open and close flight mode. No need, do it a thousand times and nothing will happen. So amar, sera, amer, suraya, don't tell me to do things that have no effect"
2021-05-28 02:57:23+00:00,https://twitter.com/Fevinah95/status/1398111130640216066,Fevinah95,Twitter for Android,"Pitas, Sabah","kalau kau mau tau Celcom ini lah salah satu sebab kami suka betul line kamu sini. ada line bikin sakit hati, tiada line pun bikin sakit hati. kalau bukan PKP, sudah saya terminate ni postpaid 💆 https://t.co/TleYlBBlwy","if you want to know Celcom this is one of the reasons we really like your line here. there is a line that hurts, there is no line that hurts. if it's not PKP, I've already terminated this postpaid 💆 https://t.co/TleYlBBlwy"
2021-05-27 14:31:39+00:00,https://twitter.com/idgafpop_/status/1397923460190400513,idgafpop_,Twitter for Android,"Ipoh, Perak","Line @digitelco makin lama makin babi. Da la kena PKPD, line mcm babi. Asal report je skit2 ckp ""kami punya pencawang tiada masalah"".. Da kalau tkde masalah aku nk salahkan sapa? Salah celcom?","Line @digitelco is getting more and more pig. It's due to PKPD, the line is like a pig. As for the report, it's as if ""we have a substation with no problem"".. If there's no problem, who do I blame? Wrong celcom?"
2021-05-24 06:11:14+00:00,https://twitter.com/haiziqnastyy/status/1396710361600991234,haiziqnastyy,Twitter for Android,,"@Celcom masih tiada perubahan , saya dah buat semua step tu dan sekarang line terus takde","@Celcom there is still no change, I have done all the steps and now the line is still not working"
2021-05-20 09:11:35+00:00,https://twitter.com/QyeraRaa/status/1395306194923708426,QyeraRaa,Twitter for Android,"Kota Belud, Sabah","@Celcom Tiada guna buat macam tu, tetap juga tiada line. Lepas keluar dari kawasan tu baru telco yang lain berfungsi macam biasa. Sekian","@Celcom There's no point in doing that, there's still no line. After leaving that area, the other telcos will work as usual. So much"
2021-05-17 11:14:51+00:00,https://twitter.com/Celcom/status/1394250052835500036,Celcom,Khoros CX,Malaysia,@Blinksasane_ Hi @Blinksasane_ Kami semak tiada masalah dengan care line kami buat masa ni. Mohon cuba dari masa ke semasa ya. -Nora,@Blinksasane_ Hi @Blinksasane_ We checked that there is no problem with our care line for now. Please try from time to time. -Nora
2021-05-13 11:57:21+00:00,https://twitter.com/aminaisuu/status/1392811198509326337,aminaisuu,Twitter for Android,,"celcom dan hari penting berpisah tiada, ada je line nak problem anjing.","celcom and the important day of parting are missing, there is only a line to have a dog problem."
2021-05-08 05:56:26+00:00,https://twitter.com/Hayatifakhry/status/1390908433294008321,Hayatifakhry,Twitter for iPhone,Kuala Lumpur Federal Territory,"@Celcom sejak semalam ya. Sekejap 3G sekejap 4G. Nak buka apps pun tak boleh.

Buka twitter pun berkali kali ni. Dah 6 tahun guna Celcom rasanya perlu bertukar ke Maxis.

Makin hari makin teruk je line Celcom Gombak ni. Beli data &amp; topup banyak pun tiada guna dah. https://t.co/WkEVyqGeMC","@Celcom since yesterday yes. A moment of 3G and a moment of 4G. Can't even open apps.

Opened twitter many times. I've been using Celcom for 6 years and I think I should switch to Maxis.

The Celcom Gombak line is getting worse day by day. Buy a lot of data & topup is useless. https://t.co/WkEVyqGeMC"
2021-05-07 12:33:02+00:00,https://twitter.com/atuywhibley/status/1390645850087464968,atuywhibley,Twitter for iPhone,"Kudat, Sabah.",Kesian @Celcom babi ni sudah sebulan masalah xda line masih tiada tindakan. Anak haram celcom nih. https://t.co/1ZB8NuTRZa,It's a pity @Celcom this pig has been having problems with xda line for a month and still no action. Celcom's illegitimate son. https://t.co/1ZB8NuTRZa
2021-05-07 07:33:30+00:00,https://twitter.com/SlowRockFM/status/1390570472849371139,SlowRockFM,Twitter for Android,,"Jika mereka tiada line Digi, tapi ada line Celcom, maka Tonewow sentiasa ada. Begitu juga sebaliknya!

Mana yang menunggu peluang untuk jadi pengedar simkad Tonewow, saya rasa inilah waktu terbaik anda boleh mulakan.","If they don't have a Digi line, but have a Celcom line, then Tonewow is always there. Vice versa!

Which one is waiting for the opportunity to become a Tonewow simcard distributor, I think this is the best time you can start."
2021-05-07 06:32:55+00:00,https://twitter.com/itsmepaah/status/1390555226260660224,itsmepaah,Twitter for Android,Terengganu,Line celcom ka line umobile ka sama jaa tiada yg sempurna 😌,"Celcom line and umobile line are the same, nothing is perfect 😌"
2021-05-06 15:29:42+00:00,https://twitter.com/aisha_hairul/status/1390327924750913538,aisha_hairul,Twitter for iPhone,,@Celcom and crappy line post heavy rain berpisah tiada 🔪,@Celcom and crappy line post heavy rain broke up no 🔪
2021-05-06 12:54:56+00:00,https://twitter.com/muazmuzaini/status/1390288975466700801,muazmuzaini,Twitter for iPhone,,"@XavierNaxa Maaf lari topik. Nak tanya. Saya pakai iphone se 2020. Guna 2 line. Maxis- esim, celcom- fizikal. Sebelum ni tiada isu untuk saya tukar mobile data antara kedua dua line. Tapi sejak beberapa hari lepas. maxis saya boleh pakai 4g tanpa masalah, manakala celcom saya perlu pakai 3g","@XavierNaxa Sorry for going off topic. Want to ask. I use iphone se 2020. Use 2 lines. Maxis- esim, celcom- physical. Before this there was no issue for me to change mobile data between the two lines. But since the last few days. my maxis can use 4g without problem, while my celcom has to use 3g"
2021-05-01 03:57:07+00:00,https://twitter.com/syukurkikoo/status/1388341687643111426,syukurkikoo,Twitter for iPhone,,"@Celcom Maaf . Saya tiada masa , dalam masa 2 hari ya . Tidak saya ajak 1 taman dan kampung saya tukar line lain .","@Celcom Sorry. I don't have time, within 2 days yes. No, I invite 1 park and my village to change to another line."
2021-04-29 11:47:27+00:00,https://twitter.com/bbylycheekang/status/1387735278509453314,bbylycheekang,Twitter for Android,"Sabah, Malaysia",Astaga celcom. Dari jam 1 ba tiada line,Damn celcom. From 1 o'clock there is no line
